# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0304173635419756,3.0295231493240764,-179.98963715757378,0,3.0,0.03535642871555954,0.0,0.0,0.0
 0.08609018245987192,2.019300084449851,3.029521138589365,-179.98963715757378,0.25827054737961574,3.0,0.03535642871555954,0.0,0.6418209003023653,0.0
 0.12041341428956137,2.0086682799115843,3.0295151278904147,-179.96760779001954,0.36124024286868406,2.9999999999999987,0.04020848462483605,0.0,0.9419004814724767,0.0
 0.1458277109817708,1.9985187883927147,3.0295051494850016,-179.94367005172887,0.4374831329453124,3.000000000000001,0.04598152676487494,0.0,1.2647237788730201,0.0
 0.16647108253176943,1.9888484483587832,3.029491235630902,-179.91756188885347,0.49941324759530825,3.0,0.052903680157083945,0.0,1.6345716000360881,0.0
 0.18396249495580508,1.97965409827533,3.029473418585892,-179.88897092286064,0.5518874848674152,3.0000000000000018,0.0612741680854509,0.0,2.072150134408981,0.0
 0.19913956238259853,1.9709325766078951,3.0294517306077475,-179.8575217605523,0.5974186871477956,2.9999999999999982,0.07149051352170417,0.0,2.6011753745935797,0.0
 0.21250371326531695,1.9626807218220188,3.0294262039542446,-179.8227592603738,0.6375111397959509,3.000000000000004,0.0840883066804331,0.0,3.1210917408837267,0.0
 0.22488178352718255,1.9548953723832423,3.02939687088316,-179.7841261675114,0.620423987954501,-1.3804374575326148,0.09980044678619593,0.0,3.5523266859466207,0.0
 0.23704096697997906,1.9475733667571047,3.029363763652269,-179.74093277565274,0.5839464375961115,-2.999999999999998,0.11964727870378476,0.0,4.008441077919567,0.0
 0.24916979331878325,1.940711543409147,3.029326914519348,-179.6923150899293,0.547559958579699,-3.0,0.14507698146823653,0.0,4.557629089390838,0.0
 0.2612679753189419,1.9343067408049095,3.0292863557421734,-179.63717606371665,0.5112654125792231,-2.9999999999999907,0.17819003370813866,0.0,5.226963221412353,0.0
 0.2733351580452728,1.9283557974099321,3.0292421195785213,-179.57410134342004,0.47506386440023035,-3.0000000000000044,0.22210887705501028,0.0,6.054115678447768,0.0
 0.2853708924124948,1.9228555516897556,3.0291942382861676,-179.50123561528582,0.43895666129856437,-3.0,0.28160753515992715,0.0,7.092758752537216,0.0
 0.2973745951846505,1.9178028421099202,3.029142744122889,-179.41609624738575,0.4029455529820973,-3.0000000000000044,0.3642261958287443,0.0,8.421472912971145,0.0
 0.30934548650676075,1.9131945071359657,3.02908766934646,-179.31528371037248,0.3670328790157665,-3.0,0.48233471716056375,0.0,10.159033587522902,0.0
 0.3212824886634976,1.9090273852334332,3.0290290462146583,-179.19401530452785,0.3312218725455558,-3.0000000000000044,0.6571594925987999,0.0,12.49189429893741,0.0
 0.33318405463024364,1.9052983148678626,3.02896690698526,-179.04534220047944,0.2955171746453178,-2.999999999999995,0.9271515263214786,0.0,15.72642679015006,0.0
 0.34504786195137926,1.9020041345047938,3.0289012839160403,-178.85876690319117,0.259925752681911,-2.999999999999995,1.3667573984319459,0.0,20.395202792475914,0.0
 0.3568702294198475,1.899141682609768,3.028832209264776,-178.61764732118456,0.2244586502765064,-2.999999999999995,2.1327329614840798,0.0,27.492419636395823,0.0
 0.36864491049129283,1.8967077976483246,3.0287597152892434,-178.29393284808364,0.1891346070621704,-2.999999999999995,3.5932918687912268,0.0,39.056087699589064,0.0
 0.3803603155381797,1.8946993180860046,3.028683834247217,-177.83637496113627,0.15398839192150976,-2.999999999999995,6.752507338692423,0.0,59.839793792155234,0.0
 0.39199211087062347,1.893113082388348,3.028604598396475,-177.14033072701028,0.11909300592417853,-3.0000000000000013,15.01381575432474,0.0,103.28455781894968,0.0
 0.40347881543025854,1.8919459290208953,3.028522039994793,-175.95393152577142,0.08463289224527334,-2.9999999999999964,44.8164065376565,0.0,222.22493070529396,0.0
 0.41460829225838014,1.8911946964491864,3.0284361912999467,-173.48068430885593,0.051244461760908584,-2.999999999999997,259.396547554804,0.0,872.0837239377615,0.0
 0.4240451812990896,1.890856223138762,3.0283470845697114,-165.2509269718466,0.022933794638780296,-2.999999999999997,5703.867339475287,0.0,28051.0940431282,0.0
 0.4280684915569104,1.8909273475551625,3.028254752061865,-52.39267256503234,0.03500372541224283,3.0000000000000164,2266.1371398185947,0.0,4192.454888696182,0.0
 0.43786731753885855,1.8914049081639275,3.0281592260341825,-11.311536673530671,0.06440020335808729,3.000000000000002,124.97383648031776,0.0,448.66023046130044,0.0
 0.44883078954304434,1.8922857434305982,3.02806053874444,-6.392662797476659,0.09729061937064465,2.9999999999999987,29.70812898247116,0.0,164.20213776013387,0.0
 0.4600855606241313,1.8935666918207144,3.027958722450414,-4.544605325961246,0.13105493261390558,3.0000000000000027,11.376986756923282,0.0,85.15614653289293,0.0
 0.47143840396455733,1.8952445917998164,3.0278538094098812,-3.57784093489895,0.16511346263518367,3.0000000000000027,5.523194070741283,0.0,52.19044238534483,0.0
 0.482824698372624,1.8973162818334448,3.027745831880616,-2.983585192612173,0.19927234585938358,2.999999999999995,3.0931713374173686,0.0,35.308686117723276,0.0
 0.49421688074115744,1.8997786003871397,3.027634822120396,-2.5813422011657643,0.2334488929649839,2.999999999999995,1.9063089189018965,0.0,25.505623891284163,0.0
 0.5056012163409148,1.9026283859264415,3.027520812386997,-2.2909776191061955,0.26760189976425613,3.0000000000000098,1.2584014467523033,0.0,19.305856196453608,0.0
