# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,11.631760779146559,7.552410314890075,-1.3253197349963746,0,3.0,-3.7311946207738327,0.0,0.0,0.0
 0.09640835603662526,11.645698906173608,7.552087851869956,-1.3253197349963746,0.2892250681098758,3.0000000000000004,-3.7311946207738327,0.0,-76.5870082246064,0.0
 0.1340080576644899,11.658659306805346,7.551134969614464,-4.20496839281239,0.40202417299346976,3.0000000000000013,-4.582507751700515,0.0,-120.6632639511371,0.0
 0.1613072891904006,11.670648702089794,7.549556752328998,-7.498982772086556,0.4839218675712018,2.999999999999997,-5.650737653956134,0.0,-173.604425573958,0.0
 0.1830705328633636,11.681673813074967,7.547358284218966,-11.277178188557377,0.5492115985900908,3.0,-6.976600287019661,0.0,-235.7686093925486,0.0
 0.2014665656314876,11.691741360808887,7.544544649489768,-15.614385252637724,0.5872646976464415,2.0685492103649534,-8.587398074190915,0.0,-286.3673684905028,0.0
 0.21881820439792965,11.700858066339567,7.541120932346809,-20.583328385181527,0.5352097813471154,-2.9999999999999982,-10.473049856081978,0.0,-317.9663533135386,0.0
 0.23661219135872985,11.709030650715032,7.537092216995494,-26.241217530015827,0.4889141002027367,-2.6017598667666313,-12.550358450444667,0.0,-349.0966932456154,0.0
 0.25485187821664373,11.716265834983293,7.532463587641224,-32.60863189794907,0.45288591694359515,-1.9752632564253443,-14.626608018445715,0.0,-378.3109035502643,0.0
 0.2734452306804074,11.722570340192373,7.527240128489404,-39.64269986854403,0.42777992480354665,-1.3502671015879062,-16.393831052388112,0.0,-402.3238830742459,0.0
 0.29226284980036604,11.727950887390286,7.521426923745438,-47.21347746309797,0.4141000286118592,-0.7269727431765299,-17.494870564098,0.0,-417.608608561696,0.0
 0.311146412191736,11.732414197625053,7.515029057614727,-55.09941567804595,0.4121091664700744,-0.10542831381724029,-17.664311131368162,0.0,-421.5345581662177,0.0
 0.3299258243105429,11.735966991944691,7.50805161430268,-63.015586868168526,0.42177025659502027,0.5144511480884237,-16.864340217778693,0.0,-413.4589325042321,0.0
 0.3484404262673023,11.738615991397221,7.500499678014695,-70.67061442895104,0.4427428635361309,1.132760347216314,-15.304463694033435,0.0,-395.00239000608417,0.0
 0.3665571636773116,11.740367917030657,7.492378332956178,-77.82676900501735,0.47443750838228116,1.7494675850762904,-13.327945919327533,0.0,-369.30299351527333,0.0
 0.3841804215251963,11.741229489893017,7.483692663332532,-84.3350908837327,0.5161054265556354,2.364370908773577,-11.262748953704532,0.0,-339.82774231591475,0.0
 0.401252658417663,11.741207431032322,7.474447753349161,-90.13671060318214,0.5669320638901612,2.9771515973371714,-9.333815557790127,0.0,-307.05320296968705,0.0
 0.4178782811685581,11.740308461496587,7.464648687211469,-95.24166132021017,0.6168089321428464,3.0,-7.652776005270644,0.0,-272.4743035226724,0.0
 0.43424700860131876,11.738539302333836,7.454300549124858,-99.70171892700408,0.6659151144411284,2.9999999999999964,-6.248777866988664,0.0,-239.37950855642592,0.0
 0.45048098526387675,11.73590667459208,7.443408423294734,-103.58780028240372,0.7146170444288024,3.0,-5.105050302571061,0.0,-209.4067671511876,0.0
 0.4666564659719045,11.73241729931934,7.431977393926498,-106.97505540458822,0.7631434865528857,3.0,-4.185630812791039,0.0,-183.09700012067867,0.0
 0.48282057372988596,11.728077897563633,7.420012545225556,-109.93465504470201,0.81163580982683,3.0000000000000036,-3.4506413569995686,0.0,-160.40075387279458,0.0
 0.49900167632651754,11.72289519037298,7.407518961397311,-112.53011609969474,0.8601791176167247,2.9999999999999964,-2.863422727370803,0.0,-140.99580854227628,0.0
 0.5152159762718841,11.716875898795397,7.394501726647164,-114.8162644304387,0.9088220174528244,3.0000000000000036,-2.393031045318793,0.0,-124.46508760025614,0.0
 0.5314717686132195,11.710026743878903,7.380965925180521,-116.83954304821457,0.9575893944768309,3.0000000000000067,-2.014480212306397,0.0,-110.38697339179708,0.0
 0.5477722255614931,11.702354446671515,7.366916641202786,-118.63890115563777,1.0064907653216517,3.0000000000000138,-1.708067713822711,0.0,-98.37581723027152,0.0
 0.5641172333418123,11.693865728221251,7.3523589589193605,-120.24685465366184,1.0555257886626095,3.0000000000000067,-1.4584434627438734,0.0,-88.09615189309778,0.0
 0.5805046107608671,11.68456730957613,7.337297962535652,-121.6905195439004,1.104687920919774,3.0,-1.2537084026976886,0.0,-79.26402624801138,0.0
 0.5969309199899789,11.674465911784168,7.321738736257059,-122.99253494979466,1.1539668486071095,3.0000000000000067,-1.0846448412336926,0.0,-71.64268063565915,0.0
 0.6133920060203363,11.663568255893388,7.305686364288988,-124.17185127918367,1.2033501066981813,2.9999999999999867,-0.9440973105522021,0.0,-65.03624660774892,0.0
 0.6298833543174226,11.6518810629518,7.289145930836843,-125.24438667392727,1.2528241515894403,3.0,-0.8264898740941388,0.0,-59.28323607933844,0.0
 0.6464003260111143,11.63941105400743,7.272122520106025,-126.22356620616013,1.3023750666705154,3.0,-0.7274560312415068,0.0,-54.2505842584881,0.0
 0.6629383102923974,11.626164950108292,7.25462121630194,-127.12076151587745,1.3519890195143645,2.9999999999999933,-0.6435572907804911,0.0,-49.82850985999915,0.0
 0.6794928207384685,11.612149472302407,7.236647103629991,-127.94564810286694,1.401652550852578,3.0,-0.5720698421422291,0.0,-45.92621952913884,0.0
