# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9609459715067434,2.1378866362604683,-179.79504001195667,0,3.0,-0.019011273037306608,0.0,0.0,0.0
 0.07841700455779846,1.9517221906176196,2.1378536405651336,-179.79504001195667,0.23525101367339535,2.9999999999999996,-0.019011273037306608,0.0,-0.31223388496578286,0.0
 0.1101798508416367,1.942736683288997,2.137823052569695,-179.80495744884945,0.3305395525249101,3.0,-0.020399478282825734,0.0,-0.43400306043847753,0.0
 0.1340594683402241,1.9339882164543776,2.137794853960625,-179.81532127592595,0.4021784050206723,3.0,-0.02192732751028952,0.0,-0.5499433964780445,0.0
 0.15377604964164665,1.9254755570472635,2.137769026424397,-179.82616427961378,0.46132814892493995,3.0000000000000013,-0.023612842425362976,0.0,-0.6679779117236204,0.0
 0.17078003102569092,1.9171974720011569,2.137745551647486,-179.8375225635897,0.5123400930770728,3.000000000000005,-0.0254769018918056,0.0,-0.7921273155980575,0.0
 0.18581980523076366,1.90915272824956,2.1377244113163645,-179.84943597955794,0.5574594156922911,3.0,-0.027543795090018336,0.0,-0.9253061330835282,0.0
 0.19934251633070646,1.9013400927259747,2.1377055871175052,-179.86194862707464,0.5980275489921194,2.999999999999996,-0.029841876002782087,0.0,-1.0701071226548182,0.0
 0.21164110596221905,1.8937583323639033,2.1376890607373826,-179.87510943543793,0.6349233178866572,3.0000000000000044,-0.0324043892178337,0.0,-1.2291332068653036,0.0
 0.22292011823393607,1.8864062140968483,2.1376748138624695,-179.88897284396177,0.6687603547018083,3.0,-0.03527047267265062,0.0,-1.4051890080587246,0.0
 0.2333292209042406,1.879282504858311,2.137662828179239,-179.90359960061784,0.6999876627127218,2.9999999999999947,-0.038486419525463854,0.0,-1.6014262321871988,0.0
 0.242981930946953,1.8723859715817943,2.1376530853741658,-179.91905770369192,0.728945792840859,3.0,-0.042107244650613815,0.0,-1.8214805969445116,0.0
 0.2519668268745706,1.8657153812007998,2.137645567133722,-179.93542351728962,0.7559004806237118,2.999999999999997,-0.04619866391572494,0.0,-2.0353340893541216,0.0
 0.2604959338317879,1.85926950064883,2.137640255144382,-179.95278309943143,0.7556019012980324,-0.03500710299180779,-0.050839598501065536,0.0,-2.20326591303261,0.0
 0.26887018033590476,1.853047096859387,2.137637131092618,-179.97123379130124,0.7304791617856816,-3.0000000000000133,-0.05612537462382582,0.0,-2.3514804321572003,0.0
 0.2772276126927689,1.8470469367659728,2.1376361766649046,-179.9908861299515,0.7054068647150893,-2.9999999999999867,-0.06217183675684744,0.0,-2.515418789418618,0.0
 0.2855681855089286,1.8412677873020895,2.1376373735477143,179.9881338364722,0.6803851462666102,-3.0000000000000067,-0.0691206834977794,0.0,-2.6973825225200216,0.0
 0.2938918504603225,1.8357084154012395,2.1376407034275218,179.965681728109,0.6554141514124284,-3.0,-0.07714645050843616,0.0,-2.9001093656747257,0.0
 0.30219855576611193,1.8303675879969246,2.1376461479907993,179.94159137425376,0.6304940354950601,-3.0000000000000067,-0.08646572880701163,0.0,-3.126876265800937,0.0
 0.31048824554005283,1.8252440720226473,2.1376536889240203,179.9156705400488,0.6056249661732375,-2.9999999999999933,-0.09734946084325345,0.0,-3.3816318827600007,0.0
 0.3187608589846492,1.8203366344119094,2.137663307913659,179.88769560667077,0.5808071258394485,-2.9999999999999933,-0.11013952306939562,0.0,-3.6691686941217236,0.0
 0.32701632938152314,1.8156440420982132,2.137674986646188,179.85740489313534,0.5560407146488265,-3.0000000000000067,-0.1252713404600619,0.0,-3.995348817097905,0.0
 0.3352545828149541,1.8111650620150608,2.1376887068080808,179.82449019702514,0.5313259543485337,-2.9999999999999867,-0.14330512787472655,0.0,-4.367403566404752,0.0
 0.34347553654212887,1.8068984610959546,2.1377044500858116,179.7885859743978,0.5066630931670094,-3.0000000000000067,-0.16496963117645172,0.0,-4.794335635940064,0.0
 0.35167909688998633,1.8028430062743963,2.137722198165853,179.74925535268048,0.4820524121234371,-2.9999999999999933,-0.19122429211452033,0.0,-5.28746614582304,0.0
 0.3598651565093207,1.7989974644838884,2.137741932734679,179.70597183957557,0.4574942332654338,-3.0000000000000138,-0.22334904096073377,0.0,-5.861189365520835,0.0
 0.36803359074366443,1.7953606026579327,2.1377636354787626,179.65809509970828,0.4329889305624026,-3.0000000000000067,-0.2630763141431973,0.0,-6.534030416144026,0.0
 0.37618425275959066,1.7919311877300315,2.1377872880845774,179.60483842618447,0.40853694451462386,-3.0000000000000067,-0.3127890225624341,0.0,-7.330153374713456,0.0
 0.3843169669136372,1.788707986633687,2.1378128722385963,179.54522438408262,0.3841388020524843,-2.9999999999999933,-0.3758239267648303,0.0,-8.28155314694094,0.0
 0.39243151955968386,1.7856897663024016,2.137840369627293,179.47802328508075,0.3597951441143443,-3.0,-0.4569479831350789,0.0,-9.431309939165624,0.0
 0.4005276460600974,1.7828752936696768,2.1378697619371416,179.40166620674867,0.3355067646131038,-2.9999999999999933,-0.5631269413769722,0.0,-10.838538915081106,0.0
 0.4086050120281183,1.780263335669015,2.1379010308546147,179.31411936137292,0.3112746667090412,-2.9999999999999933,-0.7048043006095509,0.0,-12.586125434123957,0.0
 0.4166631855597161,1.7778526592339186,2.1379341580661864,179.21269817853428,0.2871001461142477,-3.0,-0.8981056405789338,0.0,-14.793194475686104,0.0
